name	artists	album	cover	href	added_at
BEST FRIEND	児島未散	BEST FRIEND	https://i.scdn.co/image/ab67616d0000b273c0d11147e5446b993d6cb917	https://api.spotify.com/v1/tracks/3ZsXZwxa5Vygn5Cwt3cmcT	2025-01-02T18:38:45Z
夜空のイヤリング	Junko Yagami	LONELY GIRL	https://i.scdn.co/image/ab67616d0000b273bada52688d58bfdbd9ffe064	https://api.spotify.com/v1/tracks/39kInpX93YkrJEWeuuhZ7s	2024-12-31T23:39:46Z
岡崎京子のあの娘になりたかった	東京初期衝動	岡崎京子のあの娘になりたかった	https://i.scdn.co/image/ab67616d0000b2732a95840edb1a99997962c2c9	https://api.spotify.com/v1/tracks/0wykwC7fLm3kn6cw5DfAr5	2024-12-29T13:26:20Z
森の小さなレストラン	Aoi Teshima	森の小さなレストラン	https://i.scdn.co/image/ab67616d0000b2736ae24708611049548fc22986	https://api.spotify.com/v1/tracks/37XYyITs3EVTmU5eNrimEd	2024-12-21T23:01:56Z
心のままに	Ruiko Kurahashi	純愛～この愛に生きて～	https://i.scdn.co/image/ab67616d0000b2731999b9bc70622ecfac2f03d5	https://api.spotify.com/v1/tracks/2DzlUuWznTsDFYqF900UK4	2024-12-19T09:08:17Z
ガラスのYESTERDAY	Ruiko Kurahashi	倉橋ルイ子　ニュー・ベストナウ	https://i.scdn.co/image/ab67616d0000b273418085d35f44abc0a9e4fb55	https://api.spotify.com/v1/tracks/0bgJug3qTJWA4uyQHA7Zuk	2024-12-17T15:33:38Z
ラストシーンに愛をこめて	Ruiko Kurahashi	倉橋ルイ子　ニュー・ベストナウ	https://i.scdn.co/image/ab67616d0000b273418085d35f44abc0a9e4fb55	https://api.spotify.com/v1/tracks/1ntQt3WyytQmP1Htya70da	2024-12-17T15:33:29Z
晩餐歌 - Bansanka	tuki.	晩餐歌 - Bansanka	https://i.scdn.co/image/ab67616d0000b27374d5b01f669c87d4e7c895a8	https://api.spotify.com/v1/tracks/2cxcqKwQtfKq7giphxjzOu	2024-12-14T19:05:38Z
Believe Again - 2015 Remaster	浅香 唯	Candid Girl (+3; 2015 Remaster)	https://i.scdn.co/image/ab67616d0000b273780ce9efd84759a464ec042d	https://api.spotify.com/v1/tracks/68CzxegzVs4E6wlHPnMvcw	2024-12-02T12:14:02Z
Sunrise to Sunset - 2015 Remaster	浅香 唯	Candid Girl (+3; 2015 Remaster)	https://i.scdn.co/image/ab67616d0000b273780ce9efd84759a464ec042d	https://api.spotify.com/v1/tracks/6Lgj2pcRGWMQHXjGuH5wH7	2024-11-28T15:31:12Z
アイモライモ - Aimoraimo	tuki.	アイモライモ - Aimoraimo	https://i.scdn.co/image/ab67616d0000b273bb4f7c3d1daff70f965aacd3	https://api.spotify.com/v1/tracks/5d0dz0ekefZ243cWDGiDJ1	2024-11-22T19:47:51Z
君をのせて	Sumi Shimamoto	sings ジブリ リニューアル ピアノ バージョン	https://i.scdn.co/image/ab67616d0000b2732ca65c341b8810efdc647db8	https://api.spotify.com/v1/tracks/6mYsD3fb7tTzurHHNqKScQ	2024-11-20T19:37:26Z
何もかも有り余っている こんな時代も	Goose house	Flight (Complete Edition)	https://i.scdn.co/image/ab67616d0000b27308447846726eabaf215c6edf	https://api.spotify.com/v1/tracks/20H02CNvEy9CVCLOqJOSgs	2024-11-20T19:31:00Z
り・いんかね～しょん	Akari Tsuda	COLOR OF LIGHT	https://i.scdn.co/image/ab67616d0000b27393561a9e2d3b9b4f2e696274	https://api.spotify.com/v1/tracks/2dlrJU1Y4WSW5fIeat9VCu	2024-11-20T18:56:58Z
心はいつもあなたのそばに	Akari Tsuda	WAVE OF EMOTION	https://i.scdn.co/image/ab67616d0000b273c231d7ff19c319d7a8718695	https://api.spotify.com/v1/tracks/4BrRGSVyQqlcIraWj88UAs	2024-11-20T18:24:35Z
アセビ	ミステリーキッス	ODDTAXI CHARACTER SONG EP	https://i.scdn.co/image/ab67616d0000b2735ed6c3191cc8b9d397a49df8	https://api.spotify.com/v1/tracks/4bdt1luQyF745Tp7AJX3TL	2024-11-20T17:55:18Z
白い炎	Yuki Saito	斉藤由貴ベスト	https://i.scdn.co/image/ab67616d0000b2730536161146dd6ae148c22940	https://api.spotify.com/v1/tracks/7IJbCaxP2UcN77NVpII1Jp	2024-11-19T19:41:14Z
悲しいくらいダイヤモンド	RYUSENKEI	Talio	https://i.scdn.co/image/ab67616d0000b273e1fc4b42a6312f2bd038719a	https://api.spotify.com/v1/tracks/0yeyF3EAp6aEIPUQnMwQsy	2024-11-19T19:34:56Z
UMI（SUDDENLY LAST SUMMER）	Noriko Miyamoto	SWEET SUGAR	https://i.scdn.co/image/ab67616d0000b273cbe619044318ad038ef3e799	https://api.spotify.com/v1/tracks/2l3Pz4EMUu2dpLvWD8SJ7P	2024-11-19T19:26:02Z
時の流れに身をまかせ	Teresa Teng	歌道場	https://i.scdn.co/image/ab67616d0000b2738ff6dabb1a35224c452538fa	https://api.spotify.com/v1/tracks/237tJYVU76qhKPdiohaOYz	2024-11-15T21:23:38Z
Step	Hitsujibungaku	トンネルを抜けたら	https://i.scdn.co/image/ab67616d0000b27326e769f8d2a4d9e71b02fd94	https://api.spotify.com/v1/tracks/2kpudvsh3rN59FocDP21RE	2024-11-14T11:21:02Z
夜間飛行	APOGEE	夜間飛行	https://i.scdn.co/image/ab67616d0000b273e1e8755c3119528cfc691810	https://api.spotify.com/v1/tracks/22d9GFiGaGq8l4FVHEv6af	2024-11-11T22:26:07Z
rendez-vous	Laura day romance	farewell your town	https://i.scdn.co/image/ab67616d0000b273468fccd78e1b7fc559c31ac6	https://api.spotify.com/v1/tracks/2Jd3aQYJWGJp5VT6lnr1mG	2024-11-11T22:18:41Z
Amber blue	Laura day romance	Amber blue	https://i.scdn.co/image/ab67616d0000b273bc17959c68ab8487de354d82	https://api.spotify.com/v1/tracks/6sli2ivzjDhuswcxoqG4zf	2024-11-11T22:17:38Z
party kills me（パーティーに殺される！）	片想い	QUIERO V.I.P.	https://i.scdn.co/image/ab67616d0000b2738c33d2a3a8a8c85080aa3525	https://api.spotify.com/v1/tracks/2xMjSHtPoMOtb9K49e3MNC	2024-11-11T21:08:27Z
ホリデイ	Sugar's Campaign	FRIENDS	https://i.scdn.co/image/ab67616d0000b273bc1c5f70104660580ec15950	https://api.spotify.com/v1/tracks/48sVXeRP3VDSrwvlRL3DGw	2024-11-11T21:02:59Z
消しゴム	HARUKATOMIYUKI	シアノタイプ	https://i.scdn.co/image/ab67616d0000b27351aac1019341acd10095f963	https://api.spotify.com/v1/tracks/1tnOAfV8p4H3h95NVSFUIi	2024-11-09T20:47:08Z
廃品回収	Megumi Mori	廃品回収	https://i.scdn.co/image/ab67616d0000b2733cc8b256fe84667878096229	https://api.spotify.com/v1/tracks/2cUig0nKBiX6IfRYnMMdoJ	2024-11-09T19:27:34Z
私生活	saya.	抱き締めたい	https://i.scdn.co/image/ab67616d0000b273e7b77a2d7d5b163de9275e6a	https://api.spotify.com/v1/tracks/3MF87LZiZQ2LrhLrkD0jtv	2024-11-09T19:18:54Z
Machibito	Oh Shu	Town Dune	https://i.scdn.co/image/ab67616d0000b273aeadefeb49eb2148aa9eea61	https://api.spotify.com/v1/tracks/3JqO1F4xQ9t14M9nqs76RS	2024-11-09T19:17:43Z
Rainforest (feat. Yoko Minamino)	Night Tempo	Connection	https://i.scdn.co/image/ab67616d0000b273aeaf48e0c8bfeb12d07476b3	https://api.spotify.com/v1/tracks/1XFewH8NQHRzBedkKhgKFD	2024-11-09T19:06:45Z
チャーミー	Sundae May Club	チャーミー	https://i.scdn.co/image/ab67616d0000b273ecd544c9297592c68b576782	https://api.spotify.com/v1/tracks/2uYVZuH5I0V7ttt6K1joAY	2024-11-09T16:56:28Z
OH NO,OH YES!	Mariya Takeuchi	REQUEST (30th Anniversary Edition)	https://i.scdn.co/image/ab67616d0000b273676ca4dc8c635709448286ef	https://api.spotify.com/v1/tracks/7hT9QzdqxxoWB0JtCGuCnD	2024-11-02T20:11:23Z
Please Stand By	Tsundere Twintails	Please Stand By	https://i.scdn.co/image/ab67616d0000b273650655ae7af2eeef13602e94	https://api.spotify.com/v1/tracks/7kBbBMbOQZKrX36vGZSWL3	2024-11-02T20:07:47Z
ミニ偏	Sasuke Haraguchi	ミニ偏	https://i.scdn.co/image/ab67616d0000b27386dc3c67244f50b70f142db1	https://api.spotify.com/v1/tracks/4mA1hS0Q4iBqqYqZnvPqHX	2024-10-28T21:33:42Z
Nyanyanyanyanyanyanya!	daniwellP	Nyanyanyanyanyanyanya!	https://i.scdn.co/image/ab67616d0000b273e335d7777e498142383be5db	https://api.spotify.com/v1/tracks/12dIZe3xCPeetNkdovFxxk	2024-10-28T21:26:12Z
きゅびずむ	超てんちゃん	きゅびずむ	https://i.scdn.co/image/ab67616d0000b273c1af4a19857083ea1cba4a7d	https://api.spotify.com/v1/tracks/3nU95pYDkUy3mAWViqbB8o	2024-10-28T21:20:19Z
狂乱 Hey Kids!!	THE ORAL CIGARETTES	FIXION	https://i.scdn.co/image/ab67616d0000b2733d3d3a83060249a222b74c9f	https://api.spotify.com/v1/tracks/0ax0UBVE6S1Qh6ReyJbyXk	2024-10-28T20:52:25Z
がらくた - JUNK	Kenshi Yonezu	LOST CORNER	https://i.scdn.co/image/ab67616d0000b273a52ffa7b1ee67275e32d04bc	https://api.spotify.com/v1/tracks/52ItXyP098zb8OR4na4iQk	2024-10-28T16:38:43Z
Bunny Girl	AKASAKI	Bunny Girl	https://i.scdn.co/image/ab67616d0000b273fd8fc70761b16b25f92244d9	https://api.spotify.com/v1/tracks/5skCbGGAnc7Ns18Figz54h	2024-10-28T16:37:22Z
ひこうきぐも。	Cocco	ブーゲンビリア	https://i.scdn.co/image/ab67616d0000b27378342d3f1f0af2290d20ed8e	https://api.spotify.com/v1/tracks/5TOWPmrXfzEiH0AwRV7u9m	2024-10-28T15:25:03Z
トークトーク	橋本絵莉子	橋本絵莉子波多野裕文	https://i.scdn.co/image/ab67616d0000b27370dc908e7926cd946aaa469f	https://api.spotify.com/v1/tracks/1u5u9kpMtx3Nzv23DvZKBv	2024-10-28T15:19:25Z
記憶の破片 feat.原田郁子(clammbon)	NONA REEVES	MISSION	https://i.scdn.co/image/ab67616d0000b2733852b5d4e3b95b3d9b74c9d7	https://api.spotify.com/v1/tracks/4gQCq2k3bwCh9yz7zFZ1WT	2024-10-28T11:49:10Z
手紙	CONNECTION	CONNECTION BLUE	https://i.scdn.co/image/ab67616d0000b273a6c12ff9778481ea4c337b89	https://api.spotify.com/v1/tracks/7MEMghL34yyhb11M8Ngcjs	2024-10-28T11:37:00Z
Light song	haruka nakamura	劇場アニメ ルックバック オリジナルサウンドトラック	https://i.scdn.co/image/ab67616d0000b273cb513cf044bdb7e4cd059f23	https://api.spotify.com/v1/tracks/4KXZ4MJKT0RYGhijfQ08Jw	2024-10-26T18:34:39Z
(T)LAST ME	muque	Dungeon	https://i.scdn.co/image/ab67616d0000b273ca8936d27e6ba46c52289fe4	https://api.spotify.com/v1/tracks/6AF3slOCQKZ4g5b1H5BhbX	2024-10-24T19:38:17Z
ドラマティックおいでよ	Ikimonogakari	ドラマティックおいでよ	https://i.scdn.co/image/ab67616d0000b273aabcdcee02c47c31e2d56247	https://api.spotify.com/v1/tracks/6STSaKAtqIo3ESxNgPoyba	2024-10-24T19:35:13Z
ブルーライト	muque	Dungeon	https://i.scdn.co/image/ab67616d0000b273ca8936d27e6ba46c52289fe4	https://api.spotify.com/v1/tracks/7szRe1COShmdjV3TLfz5OH	2024-10-24T15:21:23Z
言えないわ	Furui Riho	言えないわ	https://i.scdn.co/image/ab67616d0000b27300b51769a5890f2884bd0300	https://api.spotify.com/v1/tracks/74js8K6cIIHULwYD9zrW84	2024-10-24T14:54:55Z
曖昧なBEACH	礼賛	曖昧なBEACH	https://i.scdn.co/image/ab67616d0000b2732703f02576d24ca02368b648	https://api.spotify.com/v1/tracks/2XRkUOFsDCYp7nkQJ6e56K	2024-10-24T14:49:51Z
ウェザーリポート	HITOMITOI	TOICOLLE	https://i.scdn.co/image/ab67616d0000b2736235ea0b3b1f10d6e50ef778	https://api.spotify.com/v1/tracks/3XDhYhlzg9DvCez0CuNplC	2024-10-24T14:25:40Z
聞かせて	Bialystocks	Songs for the Cryptids	https://i.scdn.co/image/ab67616d0000b273f4386bbe861b3f926f99805c	https://api.spotify.com/v1/tracks/3PZmElffT9j35oRlDAPbj5	2024-10-24T14:23:05Z
ねこぜ	にしな	ねこぜ	https://i.scdn.co/image/ab67616d0000b2739160228d8eeeefe4fba8bbf8	https://api.spotify.com/v1/tracks/1r8nJq5fts70IXtcJ6bspz	2024-10-24T14:12:49Z
星の伝言	Nao Toyama	星の伝言	https://i.scdn.co/image/ab67616d0000b273490e915ac0c84c3d328dda2d	https://api.spotify.com/v1/tracks/0Z7iMy2lxYoYsSR0xKnzHs	2024-10-23T20:21:00Z
リバーシブルベイベー	KanoeRana	リバーシブルベイベー	https://i.scdn.co/image/ab67616d0000b273ce33f07ef3fe412647f636f9	https://api.spotify.com/v1/tracks/1JxWL08ZvXXEIkLae8UgyM	2024-10-23T20:17:28Z
六等星	ざらめ	六等星	https://i.scdn.co/image/ab67616d0000b2735a5f9cedc710bcc9040858bf	https://api.spotify.com/v1/tracks/60d17t7XsJ2zPfwiPno21s	2024-10-23T19:23:28Z
エリンジウム	ハナフサマユ	色彩	https://i.scdn.co/image/ab67616d0000b2739d280572686c900d428a6ecc	https://api.spotify.com/v1/tracks/1vcdIGYUEyJEk6qYCRSgpv	2024-10-23T19:07:14Z
バイバイ - DEMO ver.	礼賛	バイバイ (DEMO ver.)	https://i.scdn.co/image/ab67616d0000b273ac2f6a290d6d1e0ce63824d1	https://api.spotify.com/v1/tracks/3Dn4P59FbHD05yopAWSdEr	2024-10-20T21:27:33Z
シンプル	Ai Higuchi	百六十度	https://i.scdn.co/image/ab67616d0000b273f7515e3eea5a2574d4269373	https://api.spotify.com/v1/tracks/5nQhSLKU8SsjFqguKpJBmn	2024-10-19T11:45:14Z
TAIDADA	ZUTOMAYO	TAIDADA	https://i.scdn.co/image/ab67616d0000b273b0af801025f43d05000913a9	https://api.spotify.com/v1/tracks/4cPwi7lcWxRQNEb4xC77fC	2024-10-19T11:08:11Z
夜来香	Nyarons	夜来香	https://i.scdn.co/image/ab67616d0000b2732a40086ce8c78f91b53d3a40	https://api.spotify.com/v1/tracks/3ifuqFoxgiLkVx5pHSa0Tb	2024-10-16T22:56:22Z
遠影	WaMi	遠影	https://i.scdn.co/image/ab67616d0000b27373cc2b29fe62fabbcaaa2b21	https://api.spotify.com/v1/tracks/5ABnYNYwjHLzYyOjjexY1u	2024-10-16T22:22:38Z
Apple Pie	Nyarons	Apple Pie	https://i.scdn.co/image/ab67616d0000b2732bce19e3c7798491e0569568	https://api.spotify.com/v1/tracks/5xySGcBjhfjCamkxWRW1xB	2024-10-16T22:12:21Z
KISS	CRCK/LCKS	Temporary	https://i.scdn.co/image/ab67616d0000b2738d0b43d4daa20bddb42eb13e	https://api.spotify.com/v1/tracks/75IO4ggOdcFC9xcEeiz9LV	2024-10-16T21:44:52Z
恋するリボルバー	伊藤 蘭	Beside you	https://i.scdn.co/image/ab67616d0000b2736ccd77b347418b35b97b8b47	https://api.spotify.com/v1/tracks/0AM6BWgDyhvRQutCnNvip8	2024-10-15T15:48:53Z
北埼玉ブルース	のはらひろし	クレヨンしんちゃん	https://i.scdn.co/image/ab67616d0000b2735c02b0513d9a5b3646b6668f	https://api.spotify.com/v1/tracks/3IMUf7nuEc2HvKx2ZWCIKk	2024-10-14T20:47:34Z
12月の雨	Yumi Arai	MISSLIM	https://i.scdn.co/image/ab67616d0000b273bcaefc2f6f8c2e40220abfbf	https://api.spotify.com/v1/tracks/6rmbrMZuUY4aLa3E6zH6WF	2024-10-14T20:47:05Z
モエチャッカファイア	issey	モエチャッカファイア	https://i.scdn.co/image/ab67616d0000b2732c3840e66768368e20042fe6	https://api.spotify.com/v1/tracks/43CMcyGeImlZjy1oN0NVNG	2024-10-14T17:11:57Z
CROSS ROAD	Mr.Children	Atomic Heart	https://i.scdn.co/image/ab67616d0000b2737c456f5ba98ac8ed87728bb7	https://api.spotify.com/v1/tracks/5BzJ1XTdM6nCkcRdeYPgaY	2024-10-12T11:46:42Z
朝日のあたる道	Original Love	ＴＨＥ　ＶＥＲＹ　ＢＥＳＴ　ＯＦ　ＯＲＩＧＩＮＡＬ　ＬＯＶＥ	https://i.scdn.co/image/ab67616d0000b273012051411916ee005b0b70a4	https://api.spotify.com/v1/tracks/3tCm09nApO7PKaKBCai3Du	2024-10-12T11:19:29Z
MajiでKoiする5秒前	Ryoko Hirosue	MajiでKoiする5秒前	https://i.scdn.co/image/ab67616d0000b273cd1c02c581d7938fc21c95f6	https://api.spotify.com/v1/tracks/2ERS6pRwpU7EOQn5QrD7Ik	2024-10-11T22:13:26Z
Man&Woman	My Little Lover	evergreen	https://i.scdn.co/image/ab67616d0000b273a848606699dc0439a2c01e78	https://api.spotify.com/v1/tracks/6Fq6iFSbDHflhwj2GwAX74	2024-10-11T22:12:54Z
Cherry Cherry	Chara	honey	https://i.scdn.co/image/ab67616d0000b273b294cc7766c29e10065d873c	https://api.spotify.com/v1/tracks/496XuUaQAVjwcFnMO0Mkxg	2024-10-11T16:34:22Z
Timing～タイミング～	ブラック・ビスケッツ	LIFE	https://i.scdn.co/image/ab67616d0000b273afc923fd98ab79ac6f0ad2fc	https://api.spotify.com/v1/tracks/7EoJiTUWO1G7QOqHOHVLfL	2024-10-11T16:32:20Z
Automatic	Hikaru Utada	Automatic / time will tell	https://i.scdn.co/image/ab67616d0000b273a135839c29cf3bec7c840ad7	https://api.spotify.com/v1/tracks/3PDuPLArSTzKH2W2hKYjh0	2024-10-11T16:01:34Z
花火	aiko	桜の木の下	https://i.scdn.co/image/ab67616d0000b2732d10769ad060ad70b5ebe0c2	https://api.spotify.com/v1/tracks/0I0zZHGJ6ea8TxwbUvvJEH	2024-10-11T05:38:28Z
BOY MEETS GIRL	TRF	TRF 15th Anniversary BEST - MEMORIES -	https://i.scdn.co/image/ab67616d0000b27334ebf107b6b1609e74f6b68d	https://api.spotify.com/v1/tracks/17rp2hE745diMPkToqvun0	2024-10-11T05:19:18Z
CRAZY GONNA CRAZY	TRF	dAnce to positive	https://i.scdn.co/image/ab67616d0000b273a52b52b4f717eeced0877af9	https://api.spotify.com/v1/tracks/7b2wrCDdKqAetVaC6ryLWi	2024-10-11T05:19:05Z
Boys & Girls	Ayumi Hamasaki	LOVEppears	https://i.scdn.co/image/ab67616d0000b273b674182b19dd415923719cba	https://api.spotify.com/v1/tracks/1LyLhVJ2UekueN5NWA9Wdi	2024-10-11T05:01:53Z
CANDY GIRL	hitomi	CANDY GIRL	https://i.scdn.co/image/ab67616d0000b27341724c9987e0c96a551b0a28	https://api.spotify.com/v1/tracks/31khoRolRJl5uAD5eLx3MZ	2024-10-11T04:57:28Z
ワンダワンダナイト	浦小雪	ワンダワンダナイト	https://i.scdn.co/image/ab67616d0000b2731f1070396e3e9b697fe0bd17	https://api.spotify.com/v1/tracks/7z8HA9CFTA59asI9VDOR32	2024-10-01T08:07:46Z
フリック入力オールデリート	浦小雪	フリック入力オールデリート	https://i.scdn.co/image/ab67616d0000b273b1350b19328087d3114e005a	https://api.spotify.com/v1/tracks/0qiuAwJWOUw1z4fEWoH4D9	2024-10-01T08:02:58Z
きれぇごと	TOOBOE	きれぇごと	https://i.scdn.co/image/ab67616d0000b273c0ffd02493150ddd7ad34884	https://api.spotify.com/v1/tracks/6CuNd8IN9irUGTih0nPhFa	2024-09-30T17:36:12Z
うたかたサマー	Lisa Halim	COLORS	https://i.scdn.co/image/ab67616d0000b273d28f5b472520e1609d01473b	https://api.spotify.com/v1/tracks/4ObNNAWLE5B0QEqbPVZYzG	2024-09-30T16:15:14Z
雨にキッスの花束を	Miki Imai	retour	https://i.scdn.co/image/ab67616d0000b2735a2c714b2eb875ad7aca0c04	https://api.spotify.com/v1/tracks/4ydvnLC5X6YVibRcjp40j1	2024-09-30T16:12:34Z
Hot Glamour - Incognito Main	Momoe Shimano	Hot Glamour	https://i.scdn.co/image/ab67616d0000b2738a06ee998414c87551e57215	https://api.spotify.com/v1/tracks/6QbkxSxAgO9B87TBrEXYYj	2024-09-30T13:13:47Z
接吻	Original Love	Sunny Side Of Original Love	https://i.scdn.co/image/ab67616d0000b273a8a7354eb806c7ff02051033	https://api.spotify.com/v1/tracks/15Z76oKtxXHQvaeFsFudIs	2024-09-30T12:38:26Z
LOVE VISTA	Original Love	LOVE! LOVE! & LOVE!	https://i.scdn.co/image/ab67616d0000b273bbc594f87ac382d9d4c301d6	https://api.spotify.com/v1/tracks/5K4vjLVpAnBFylduxXUiZK	2024-09-30T12:38:14Z
NEW HORIZONS	Tokyo Machine	NEW HORIZONS	https://i.scdn.co/image/ab67616d0000b273a38c60125d25e7d2e0ea0911	https://api.spotify.com/v1/tracks/2Bm3qC84JBHWZLSSxMMHjH	2024-09-28T15:42:07Z
遠く遠く	Tomiko Van	VOICE 2 ～cover lovers rock～	https://i.scdn.co/image/ab67616d0000b273cbfc744be56fac4d40c91e3f	https://api.spotify.com/v1/tracks/5NZxHyGWDupDMBN1WgL7x1	2024-09-25T11:45:08Z
Magical Doomer	Kyoresu	Magical Doomer	https://i.scdn.co/image/ab67616d0000b273f393ac5f87501f01882824b4	https://api.spotify.com/v1/tracks/5zDbqa8qQ4uJX1Dg46ELas	2024-09-24T17:28:21Z
THE GIFT	HIRAIDAI	THE GIFT	https://i.scdn.co/image/ab67616d0000b273a01198477fd3b56bfef47a76	https://api.spotify.com/v1/tracks/5qTwnr6WbWeeUDS9dcl5g6	2024-09-24T15:25:51Z
僕の心をつくってよ	Ken Hirai	Ken Hirai Singles Best Collection 歌バカ 2	https://i.scdn.co/image/ab67616d0000b273f230b1afc7930ee549df82d7	https://api.spotify.com/v1/tracks/0q1Ka8BtGhQ3GPpqCa5afG	2024-09-24T15:19:27Z
未来のミュージアム	Perfume	未来のミュージアム	https://i.scdn.co/image/ab67616d0000b2730941cfa94fd14780ab3c27df	https://api.spotify.com/v1/tracks/3IIWswUsUI4BnTWYZU2UsN	2024-09-22T19:33:00Z
Paradise	NiziU	Paradise	https://i.scdn.co/image/ab67616d0000b2731d78b608c7b4ebbc97be34d6	https://api.spotify.com/v1/tracks/4j3ZYby4xNDuqfHb3Crm4k	2024-09-22T19:15:46Z
Reflected	Milkoi	Reflected	https://i.scdn.co/image/ab67616d0000b2734c25646db513d740f907350a	https://api.spotify.com/v1/tracks/6Subpt7JjGYKJIsBRiQde1	2024-09-22T19:07:28Z
I Can't Be a Civil Servant	Nyarons	I Can't Be a Civil Servant	https://i.scdn.co/image/ab67616d0000b2735dcf6d225bca8fc04a5c3563	https://api.spotify.com/v1/tracks/3RxnoFOElksrSoKnG3xCEo	2024-09-22T19:06:22Z
Palace	Skule Toyama	Stereo	https://i.scdn.co/image/ab67616d0000b27341dfda3dc847da5b0dd8064e	https://api.spotify.com/v1/tracks/7HzaLZALp6870KWWNrtYXe	2024-09-22T19:03:00Z
ラムネ	indigo la End	ラムネ	https://i.scdn.co/image/ab67616d0000b273ac281e2b0ce4a76fe69b6ba0	https://api.spotify.com/v1/tracks/4fuIGEDNBkYPdsY7scsum8	2024-09-21T18:31:56Z
ポテサラ	サバシスター	あの夜のはなし	https://i.scdn.co/image/ab67616d0000b273135d1174a33d391bebcf0fc2	https://api.spotify.com/v1/tracks/5L8ZRE5UQiPHKkVI5XtHqb	2024-09-21T18:30:57Z
あんなつぁ	ROMANKAKUMEI	ROMANTIC LOVE	https://i.scdn.co/image/ab67616d0000b27321b2eb2d3a439c26eb6a89ce	https://api.spotify.com/v1/tracks/4uHm18zMsbT9e8vukQUlEd	2024-09-20T22:38:37Z
世界に君一人だけ	ROMANKAKUMEI	世界に君一人だけ	https://i.scdn.co/image/ab67616d0000b273eeca16af71deac80e5071729	https://api.spotify.com/v1/tracks/2MBYHLxowxWCAhA6wd73G6	2024-09-20T22:37:40Z
0821_a	Natsuko Nisshoku	日食なつこ 15th Anniversary BEST -Fly-by2024-	https://i.scdn.co/image/ab67616d0000b2731356c99b84c57de9b8d15e5a	https://api.spotify.com/v1/tracks/2cN18lm91Xe7V1ijNXumZm	2024-09-20T22:32:23Z
君の好きな人が私だったらいいな - Piano ver.	手がクリームパン	君の好きな人が私だったらいいな (Piano ver.)	https://i.scdn.co/image/ab67616d0000b27332eeb464c49f3592113d80ea	https://api.spotify.com/v1/tracks/5Zgmnpq5I68nDyp1sq8iSJ	2024-09-20T22:28:58Z
いっそこの心臓の音が君に聞こえたら	SHISHAMO	いっそこの心臓の音が君に聞こえたら	https://i.scdn.co/image/ab67616d0000b27320781bd014a8504f9be0d25d	https://api.spotify.com/v1/tracks/4I2ezm4guMBBKYN0Pe0j2P	2024-09-20T22:26:21Z
イガク	Sasuke Haraguchi	イガク	https://i.scdn.co/image/ab67616d0000b27306a87cd3b834b98452eb5ac9	https://api.spotify.com/v1/tracks/6r5PYnGBu1hkQrk3zPkt1I	2024-09-19T23:02:56Z
SKULL	Hitomi Takahashi	sympathy	https://i.scdn.co/image/ab67616d0000b273fed1d01c497c13c9efea98e9	https://api.spotify.com/v1/tracks/3rRTuuWUa2G1BS11tH4nC5	2024-09-19T22:49:24Z
僕たちの行方	Hitomi Takahashi	青空のナミダ / 僕たちの行方 BESTタッグ	https://i.scdn.co/image/ab67616d0000b2738374f36cafba2fca9845326c	https://api.spotify.com/v1/tracks/1Wv3Mnr1MTj0Z4abHQANuq	2024-09-19T22:47:32Z
青空のナミダ	Hitomi Takahashi	sympathy	https://i.scdn.co/image/ab67616d0000b273fed1d01c497c13c9efea98e9	https://api.spotify.com/v1/tracks/3YKWIX7Z3u58eq9aavhf2R	2024-09-19T22:47:16Z
味噌汁とバター - Miso Soup and Butter	汐れいら	味噌汁とバター	https://i.scdn.co/image/ab67616d0000b2738050be5456a7d31130a44544	https://api.spotify.com/v1/tracks/6QrokLHD7AFvDqFH7pCY7U	2024-09-19T21:03:55Z
花筏	Tele	花筏	https://i.scdn.co/image/ab67616d0000b273121db44d510a441eb22fa3bd	https://api.spotify.com/v1/tracks/4TCcHVs43u6sS0ovS0Cq1q	2024-09-19T21:02:29Z
HAPPY END	Chilli Beans.	Chilli Beans.	https://i.scdn.co/image/ab67616d0000b273518c4b725bf4b40fba6cf5f5	https://api.spotify.com/v1/tracks/08t9QMMcIq5VdnKFsAw7E3	2024-09-19T20:50:01Z
夏待ち－TVサイズ－	ROUND TABLE featuring Nino	「ARIA The NATURAL」ORIGINAL SOUNDTRACK due	https://i.scdn.co/image/ab67616d0000b273701429455d2d06267fa40d0d	https://api.spotify.com/v1/tracks/2sjuoh8aOQi8UoPSugz8fe	2024-09-18T23:53:33Z
Mickey Mouse Club March	Tokyo Arakawa Children's Chorus	My First Disney Original Soundtrack Best Japanese Version	https://i.scdn.co/image/ab67616d0000b273a53c18dded35eecd56c849fe	https://api.spotify.com/v1/tracks/4Bzf7qDWUvOtg5y2Lwgn27	2024-09-18T23:26:38Z
京葉レトロライン	TOM☆CAT	ポプコン スーパー・セレクション TOM☆CAT ベスト	https://i.scdn.co/image/ab67616d0000b2737152f75f15f9a652fba79a89	https://api.spotify.com/v1/tracks/15AEQd8eHINT45HeJ5QjNt	2024-09-18T19:43:40Z
