name	artists	album	cover	href	added_at
Family Song	Gen Hoshino	POP VIRUS	https://i.scdn.co/image/ab67616d0000b27307831685d7f988332899529a	https://api.spotify.com/v1/tracks/3JkK4mpdReYzZCpobYObd3	2019-11-24T21:54:42Z
アイデア	Gen Hoshino	POP VIRUS	https://i.scdn.co/image/ab67616d0000b27307831685d7f988332899529a	https://api.spotify.com/v1/tracks/7jgqNMnqAT9FghC1uSYTFF	2019-11-24T21:54:40Z
恋	Gen Hoshino	POP VIRUS	https://i.scdn.co/image/ab67616d0000b27307831685d7f988332899529a	https://api.spotify.com/v1/tracks/1flvuaMS27JxpEBL0u2cWc	2019-11-24T21:54:29Z
SUN	Gen Hoshino	YELLOW DANCER	https://i.scdn.co/image/ab67616d0000b273b70bdd96ad09d1c7cdb4d720	https://api.spotify.com/v1/tracks/1DOZa2VoazIiDjGYlUQTlW	2019-11-24T21:54:29Z
シャングリラ	Chatmonchy	チャットモンチー BEST~2005-2011~	https://i.scdn.co/image/ab67616d0000b273ff1070963ee3d533b66fc01a	https://api.spotify.com/v1/tracks/2vESvd6dRvfd0HjKV8vQ9R	2019-11-24T21:16:11Z
ZOMBIES BUT ALIVE	LITTLE ZOMBIES	WE ARE LITTLE ZOMBIES ORIGINAL SOUNDTRACK	https://i.scdn.co/image/ab67616d0000b273a13cfaf092c0cf4601c10f20	https://api.spotify.com/v1/tracks/4my1okEx8N4vOeuR4O70uC	2019-11-24T20:35:15Z
GAME OVER	Original Soundtrack	WE ARE LITTLE ZOMBIES ORIGINAL SOUNDTRACK	https://i.scdn.co/image/ab67616d0000b273a13cfaf092c0cf4601c10f20	https://api.spotify.com/v1/tracks/4TOKMWKAQMKRp3GmWbNTPt	2019-11-24T20:34:54Z
THIS WILL BE OUR YEAR	Original Soundtrack	WE ARE LITTLE ZOMBIES ORIGINAL SOUNDTRACK	https://i.scdn.co/image/ab67616d0000b273a13cfaf092c0cf4601c10f20	https://api.spotify.com/v1/tracks/6V7SkqhBeplWwje3q6O2x0	2019-11-24T20:31:17Z
WE ARE LITTLE ZOMBIES オープニングテーマ	Original Soundtrack	WE ARE LITTLE ZOMBIES ORIGINAL SOUNDTRACK	https://i.scdn.co/image/ab67616d0000b273a13cfaf092c0cf4601c10f20	https://api.spotify.com/v1/tracks/08sGjMLUg5tRbwXSOO5GII	2019-11-24T20:31:02Z
WE ARE LITTLE ZOMBIES	LITTLE ZOMBIES	WE ARE LITTLE ZOMBIES ORIGINAL SOUNDTRACK	https://i.scdn.co/image/ab67616d0000b273a13cfaf092c0cf4601c10f20	https://api.spotify.com/v1/tracks/1sCUMULIHs8vgU11XEDgYe	2019-11-24T20:30:56Z
アイム・ミー	CHAI	わがまマニア	https://i.scdn.co/image/ab67616d0000b273a3910ce949c30cb76ef07093	https://api.spotify.com/v1/tracks/2fR6mqPRxdgEcUG9IZAZh7	2019-11-24T19:55:23Z
SAYONARA DOLL	MONGOL800	etc.works2	https://i.scdn.co/image/ab67616d0000b273bd4d21da1c0be73e0828e5f6	https://api.spotify.com/v1/tracks/2Y1MAc6ZCwbLFVhvlexrqQ	2019-11-24T19:51:42Z
あなたに	MONGOL800	800BEST -simple is the BEST!!-	https://i.scdn.co/image/ab67616d0000b2730976960fab46a0fc89bd57bf	https://api.spotify.com/v1/tracks/3UpN4sNtO6ggn7jK9et6AC	2019-11-24T19:44:02Z
DON'T WORRY BE HAPPY	MONGOL800	800BEST -simple is the BEST!!-	https://i.scdn.co/image/ab67616d0000b2730976960fab46a0fc89bd57bf	https://api.spotify.com/v1/tracks/27VR8efkfYxdFbaARKyEVp	2019-11-24T19:42:16Z
アイム・ミー	CHAI	PUNK	https://i.scdn.co/image/ab67616d0000b273e8477c4bd602494250922807	https://api.spotify.com/v1/tracks/3xhQwJfNh68Vx2najhvkDw	2019-11-24T19:41:47Z
WE ARE LITTLE ZOMBIES	LITTLE ZOMBIES	WE ARE LITTLE ZOMBIES	https://i.scdn.co/image/ab67616d0000b273e76741ad33fe1c6fecb7c89b	https://api.spotify.com/v1/tracks/5cEBmrwN9EldzuVxD9xafg	2019-11-24T19:41:04Z
小さな恋のうた	MONGOL800	800BEST -simple is the BEST!!-	https://i.scdn.co/image/ab67616d0000b2730976960fab46a0fc89bd57bf	https://api.spotify.com/v1/tracks/7swIKcU4tFRk4iFJpi12Fg	2019-11-23T16:36:24Z
それでしあわせ	chay	chayTEA	https://i.scdn.co/image/ab67616d0000b273c53fe323ec5f8e92c71de56c	https://api.spotify.com/v1/tracks/1gVbKOMVY3y8vMikjy7bWK	2019-11-19T23:23:21Z
伝えたいこと	chay	Lavender	https://i.scdn.co/image/ab67616d0000b273cb19f75a7a9c322705644c95	https://api.spotify.com/v1/tracks/6rjygpJsbX1NKvIcBF8d3O	2019-11-19T23:18:51Z
恋のはじまりはいつも突然に	chay	chayTEA	https://i.scdn.co/image/ab67616d0000b273c53fe323ec5f8e92c71de56c	https://api.spotify.com/v1/tracks/1xXmNfIQNxcf6GivP8yYKS	2019-11-19T23:15:13Z
あなたに恋をしてみました	chay	ハートクチュール	https://i.scdn.co/image/ab67616d0000b273c267aa9814834c6739af2439	https://api.spotify.com/v1/tracks/4IqBRdBiSN251FuHM8k4Bp	2019-11-19T23:10:32Z
Tonight (星の降る夜に)	Kumiko Yamashita	JOY FOR U	https://i.scdn.co/image/ab67616d0000b2737cfab6ed68616694fb264e32	https://api.spotify.com/v1/tracks/6IurKNKFUdMgLrUyWtHmcu	2019-11-19T22:47:07Z
タイムマシンにおねがい	Gentle Forest Jazz Band	ダンスウィズミー (オリジナル・サウンドトラック)	https://i.scdn.co/image/ab67616d0000b27338366b8436692e2b0280762f	https://api.spotify.com/v1/tracks/1m3Z8I7sXjCNnXci3m7TlC	2019-11-19T22:41:36Z
Tonight (星の降る夜に) - エンディング	Gentle Forest Jazz Band	ダンスウィズミー (オリジナル・サウンドトラック)	https://i.scdn.co/image/ab67616d0000b27338366b8436692e2b0280762f	https://api.spotify.com/v1/tracks/3qRMaUFkUC1EQv9hDrQ7ia	2019-11-19T22:41:02Z
ウエディング・ベル (with Gentle Forest Jazz Band) - Full Version	chay	ダンスウィズミー (オリジナル・サウンドトラック)	https://i.scdn.co/image/ab67616d0000b27338366b8436692e2b0280762f	https://api.spotify.com/v1/tracks/1stIeiTyNjV7v7iEmVc8Tn	2019-11-19T22:40:36Z
年下の男の子 - バージョン2	Gentle Forest Jazz Band	ダンスウィズミー (オリジナル・サウンドトラック)	https://i.scdn.co/image/ab67616d0000b27338366b8436692e2b0280762f	https://api.spotify.com/v1/tracks/2EA9r3stPkVKaLJH0dNXhy	2019-11-19T22:40:01Z
年下の男の子 - バージョン1	Gentle Forest Jazz Band	ダンスウィズミー (オリジナル・サウンドトラック)	https://i.scdn.co/image/ab67616d0000b27338366b8436692e2b0280762f	https://api.spotify.com/v1/tracks/1t5XTkrIPy8cSKWJvSUPrT	2019-11-19T22:39:55Z
夢の中へ	Gentle Forest Jazz Band	ダンスウィズミー (オリジナル・サウンドトラック)	https://i.scdn.co/image/ab67616d0000b27338366b8436692e2b0280762f	https://api.spotify.com/v1/tracks/79Jp8cSalrryVxAznK7K6u	2019-11-19T22:39:37Z
狙いうち	Gentle Forest Jazz Band	ダンスウィズミー (オリジナル・サウンドトラック)	https://i.scdn.co/image/ab67616d0000b27338366b8436692e2b0280762f	https://api.spotify.com/v1/tracks/1EC70qYorU91c6ZvT1A58h	2019-11-19T22:38:51Z
Happy Valley	Gentle Forest Jazz Band	ダンスウィズミー (オリジナル・サウンドトラック)	https://i.scdn.co/image/ab67616d0000b27338366b8436692e2b0280762f	https://api.spotify.com/v1/tracks/3qOytQ1YWGs6K8mfqVrxtd	2019-11-19T22:36:27Z
Happy Valley	Orange Pekoe	10th Anniversary Best Album SUN & MOON (Another Edition)	https://i.scdn.co/image/ab67616d0000b273714d1dc4ac3dfbc488ac6c59	https://api.spotify.com/v1/tracks/27nCKdJpl4wLRymDolcTOQ	2019-11-19T22:32:11Z
光と私	Chara	Naked & Sweet	https://i.scdn.co/image/ab67616d0000b273c7f379a69e7d7d6535879a9e	https://api.spotify.com/v1/tracks/2ezChXwYY1gISgsGjiLOAy	2019-08-24T01:07:49Z
しましまのバンビ	Chara	Naked & Sweet	https://i.scdn.co/image/ab67616d0000b273c7f379a69e7d7d6535879a9e	https://api.spotify.com/v1/tracks/6cEsO7ecxyvXw55EfIQ13h	2019-08-24T01:07:41Z
愛のヘブン	Chara	Baby Bump	https://i.scdn.co/image/ab67616d0000b2738ef960a098d321a44975c5ea	https://api.spotify.com/v1/tracks/2TR9ndSlBEFs8vBodVqNOf	2019-08-24T01:07:33Z
やさしい気持ち	Chara	Naked & Sweet	https://i.scdn.co/image/ab67616d0000b273c7f379a69e7d7d6535879a9e	https://api.spotify.com/v1/tracks/786FjaaHpnMoPjKzCnTx4Z	2019-08-24T01:07:19Z
Duca	Chara	Naked & Sweet	https://i.scdn.co/image/ab67616d0000b273c7f379a69e7d7d6535879a9e	https://api.spotify.com/v1/tracks/0bYfLpeQSfxOpTbIw22nNg	2019-08-24T01:05:21Z
全力少年	Sukima Switch	空創クリップ	https://i.scdn.co/image/ab67616d0000b273d0624e5204e7871f088a65b9	https://api.spotify.com/v1/tracks/3Ztjw8utVpcrzms1RrsJvR	2019-08-21T17:25:47Z
君の隣にいたいから	SHISHAMO	君の隣にいたいから	https://i.scdn.co/image/ab67616d0000b27300b9854a7796ee2af7d182a0	https://api.spotify.com/v1/tracks/1o9ItNmcCS4md80Wn1JS3K	2019-08-20T21:09:10Z
Voyagers	Ayaka Hirahara	そら	https://i.scdn.co/image/ab67616d0000b273d7d6e5d98cef574ba5afcce9	https://api.spotify.com/v1/tracks/6eskESVTQh5VPdMFzwtfAi	2019-08-19T14:59:00Z
きみはマザーファッカー	ザ・リーサルウェポンズ	Back To The 80's	https://i.scdn.co/image/ab67616d0000b2736c4c91e578074df4ad2ef0b3	https://api.spotify.com/v1/tracks/6H7SYWwhMZ6AL34ujuW06C	2019-08-19T14:49:54Z
体の芯からまだ燃えているんだ(Duet ver.)	シン & ふうか	体の芯からまだ燃えているんだ(Duet ver.)	https://i.scdn.co/image/ab67616d0000b2734bba278760d93ac1c15eb99a	https://api.spotify.com/v1/tracks/3jwBvFnQqVPO447lDtR1cx	2019-08-19T11:44:40Z
片恋	Masashi Sada	予感	https://i.scdn.co/image/ab67616d0000b27385349d5c933a0528173cb4bc	https://api.spotify.com/v1/tracks/2Ob6P4XFyZ81kV30SyGDIN	2019-08-19T11:38:14Z
春の雨	sui sui duck	春の雨	https://i.scdn.co/image/ab67616d0000b273ddda73b390c33ac45a95281d	https://api.spotify.com/v1/tracks/1ULmPH0wyhGq0sVPb1dsv6	2019-07-21T20:37:15Z
終わらない世界で	Daoko	私的旅行	https://i.scdn.co/image/ab67616d0000b2736afa352cd071b1ded20c27cf	https://api.spotify.com/v1/tracks/45BrUzeTau5SNbYasnxvj9	2019-07-21T20:28:58Z
スカート	Hiroko Sebu	Raw Scaramanga	https://i.scdn.co/image/ab67616d0000b27387fb10770f1ec144f582d3de	https://api.spotify.com/v1/tracks/5XxFEvGX233cR9WFxbtoo3	2019-07-21T20:25:54Z
フリーズドライplease	Mashinomi	ぺっとぼとレセプション	https://i.scdn.co/image/ab67616d0000b27359d462d36ba842c01895b89e	https://api.spotify.com/v1/tracks/0YK9QbrFoGedrKbXNsSgES	2019-07-21T20:16:44Z
真夜中のメリーゴーランド	Ohashi Trio	White	https://i.scdn.co/image/ab67616d0000b2731a2e99b43171fe792bfe8e10	https://api.spotify.com/v1/tracks/171ibxvYBzCwZTeHWxw8AF	2019-07-19T20:19:33Z
Ambitious	Superfly	Ambitious	https://i.scdn.co/image/ab67616d0000b273c1324a932ce9c34a20071916	https://api.spotify.com/v1/tracks/6Ch42vMAxSrEWPeZ5UKP6h	2019-07-18T15:46:58Z
恋するつもりになれば…	萬田久子	TOKYO 1980s Victor Edition (The Compilation) Boogie, Funk & Modern Soul from Japan	https://i.scdn.co/image/ab67616d0000b2739435433ea249b8284eae5182	https://api.spotify.com/v1/tracks/76oJVY89WSBiJGIJltJidx	2019-07-18T15:34:47Z
カサノバ L	Hiromi Iwasaki	TOKYO 1980s Victor Edition (The Compilation) Boogie, Funk & Modern Soul from Japan	https://i.scdn.co/image/ab67616d0000b2739435433ea249b8284eae5182	https://api.spotify.com/v1/tracks/4gm8ZPHzgMa79MJZ4g744Q	2019-07-17T22:25:07Z
サンセット・ロード	高橋玲子	TOKYO 1980s Victor Edition (The Compilation) Boogie, Funk & Modern Soul from Japan	https://i.scdn.co/image/ab67616d0000b2739435433ea249b8284eae5182	https://api.spotify.com/v1/tracks/1H9RGVK5hw404lHcKCSA67	2019-07-17T22:01:16Z
ファッシネイション	岡本舞子	TOKYO 1980s Victor Edition (The Compilation) Boogie, Funk & Modern Soul from Japan	https://i.scdn.co/image/ab67616d0000b2739435433ea249b8284eae5182	https://api.spotify.com/v1/tracks/46EUjaOcTqJ4SSCcHxnvSX	2019-07-17T21:33:30Z
サンクチュアリ	Miwa Sasagawa	新しい世界	https://i.scdn.co/image/ab67616d0000b2732ef46257629accd898c04e34	https://api.spotify.com/v1/tracks/3qglgT3maCnFR5AUDVCT75	2019-07-17T21:21:49Z
世界が私の味方ならば…	Dempagumi.Inc	ワレワレハデンパグミインクダ	https://i.scdn.co/image/f00a7f74db66523068d0596c274f38fff2716856	https://api.spotify.com/v1/tracks/66KYGaHM10rJcip0WW7kDx	2019-06-21T14:38:17Z
Killer Killer Smile	BATTEN GIRLS	Killer Killer Smile	https://i.scdn.co/image/ab67616d0000b273798df8865635b7aa7fd114a5	https://api.spotify.com/v1/tracks/0A9l3StvLFTndelENwaop8	2019-06-20T19:46:42Z
さよならのチャイム	Qlair	アイドル・ミラクルバイブルシリーズ Qlair Archives	https://i.scdn.co/image/ab67616d0000b2734c0848f6ec465de58fefcfd0	https://api.spotify.com/v1/tracks/7efPTzZZKHVHEDDjBrVd1P	2019-06-19T18:29:27Z
愛をこめて花束を	Superfly	Superfly	https://i.scdn.co/image/ab67616d0000b273f4ba4f68c6906e2cd85fd54a	https://api.spotify.com/v1/tracks/7CmWXD3w1xOO53AAO4LRVQ	2019-06-16T00:24:28Z
さくら	Ketsumeishi	ケツノポリス4	https://i.scdn.co/image/ab67616d0000b27385ffb75438ece4afeb0a6472	https://api.spotify.com/v1/tracks/5rfUCmoI7axj6mjpu1Rto5	2019-06-16T00:24:07Z
なみだ川	Ketsumeishi	ケツノポリス11	https://i.scdn.co/image/ab67616d0000b27380342f5e5a1c25d4b25e99bb	https://api.spotify.com/v1/tracks/47IW4JNpZwY4iPeKDdcLNc	2019-06-16T00:23:56Z
RAIN	SEKAI NO OWARI	Lip	https://i.scdn.co/image/ab67616d0000b273b87ad729d0b498c14fc8941d	https://api.spotify.com/v1/tracks/7aCdXnpn7oPN1sz3i78t7x	2019-06-16T00:22:42Z
RPG	SEKAI NO OWARI	Tree	https://i.scdn.co/image/ab67616d0000b2734b17a98d5c1bcbd868cc921d	https://api.spotify.com/v1/tracks/7facNrW6VRW8s3ICZ8G1uW	2019-06-16T00:22:37Z
迷えば尊し	ATARASHII GAKKO!	迷えば尊し	https://i.scdn.co/image/ab67616d0000b273a1005df0c1edbcc98c4d938e	https://api.spotify.com/v1/tracks/4BtK5IO4K2wmcSIxEhN7Bo	2019-06-16T00:22:01Z
激白	Reol	事実上(Special edition)	https://i.scdn.co/image/ab67616d0000b273ed5713bd79cd3aabd648d736	https://api.spotify.com/v1/tracks/44NoxHRefNWip1dlZTjNB9	2019-06-16T00:20:34Z
ベッドタイムミュージック	STEPHENSMITH	ESSAY	https://i.scdn.co/image/ab67616d0000b2736a87c2ef8c862a5727a8d00b	https://api.spotify.com/v1/tracks/1Fl7zjtkSKm3uPX9bToqrr	2019-06-16T00:20:09Z
ICHIDAIJI	POLKADOT STINGRAY	有頂天	https://i.scdn.co/image/ab67616d0000b273bfa91bb4d3b8fa276944c9b4	https://api.spotify.com/v1/tracks/4a7PpWQhMWEIePrVZuOUhj	2019-06-16T00:19:56Z
ゆらゆら	YeYe	MOTTAINAI	https://i.scdn.co/image/ab67616d0000b2739a176420fbd51cff4dccca94	https://api.spotify.com/v1/tracks/76HrzCtA3XPVrvrkfmh7Pm	2019-06-16T00:18:51Z
月が食べてしまった	Ena Fujita	月が食べてしまった	https://i.scdn.co/image/ab67616d0000b27314c60a9d0d74cfb65c7345e4	https://api.spotify.com/v1/tracks/7zMOPR883zpamqZ155JSSP	2019-06-16T00:18:30Z
一休さん	WEDNESDAY CAMPANELLA	SUPERMAN	https://i.scdn.co/image/ab67616d0000b27322249c46af727d4c6bb7e6e6	https://api.spotify.com/v1/tracks/27LlzfWH8D2eQeSNWHhfOj	2019-06-16T00:17:50Z
さっちゃんのセクシーカレー	Seiko Oomori	TOKYO BLACK HOLE	https://i.scdn.co/image/ab67616d0000b2733f7a89c101e619847af06b94	https://api.spotify.com/v1/tracks/5iDBdFSwieI3Wi0T3qmtjP	2019-06-16T00:15:24Z
ドラマチック私生活	Seiko Oomori	TOKYO BLACK HOLE	https://i.scdn.co/image/ab67616d0000b2733f7a89c101e619847af06b94	https://api.spotify.com/v1/tracks/41xKCsQ4ZuAAlmYwHKAmNX	2019-06-16T00:15:20Z
無修正ロマンティック 〜延長戦〜	Seiko Oomori	TOKYO BLACK HOLE	https://i.scdn.co/image/ab67616d0000b2733f7a89c101e619847af06b94	https://api.spotify.com/v1/tracks/4ZyduiP2mqg8hPCznFUIDF	2019-06-16T00:15:14Z
後悔	Satoko Shibata	愛の休日	https://i.scdn.co/image/ab67616d0000b273b0369a7f81d64c7d29f26a5c	https://api.spotify.com/v1/tracks/6Qm1avnZnDVZkDsvKVbcls	2019-06-16T00:14:05Z
好き	Sonar Pocket	好き	https://i.scdn.co/image/ab67616d0000b273e79e412bcce9fbc7ac32d826	https://api.spotify.com/v1/tracks/6kTpCyEhtWIzcVU2EPhfgi	2019-06-16T00:11:37Z
涙	Satoko Shibata	がんばれ!メロディー	https://i.scdn.co/image/ab67616d0000b273396c68b53edd6331a831336d	https://api.spotify.com/v1/tracks/0zoHL2sDgzXQMHZMSMbEHH	2019-06-16T00:08:11Z
それだけでいいんだ	Megumi Mori	いろんなおと	https://i.scdn.co/image/ab67616d0000b27371fb2e21a4c78cd4db1e4d1f	https://api.spotify.com/v1/tracks/0aFX6t1wpk9nCJ5aJvUWbD	2019-06-16T00:08:00Z
ヒロイン	Izumi Makura	アイデンティティー	https://i.scdn.co/image/ab67616d0000b2731342e0a8139bbf14e88d179c	https://api.spotify.com/v1/tracks/3nTvE176jMDD6XXWgAgnKH	2019-06-16T00:07:25Z
Home Alone	Ayano Kaneko	祝祭	https://i.scdn.co/image/ab67616d0000b2733664c9f4d2278af25c5a4796	https://api.spotify.com/v1/tracks/5wZ2hKesdWHSkP52c4pKVu	2019-06-16T00:05:35Z
祝日	Ayano Kaneko	祝祭	https://i.scdn.co/image/ab67616d0000b2733664c9f4d2278af25c5a4796	https://api.spotify.com/v1/tracks/12GGxP9lcUseII0JJEQ4YZ	2019-06-16T00:05:26Z
恋しい日々	Ayano Kaneko	祝祭	https://i.scdn.co/image/ab67616d0000b2733664c9f4d2278af25c5a4796	https://api.spotify.com/v1/tracks/592H7XLKNdYxyakla30ejk	2019-06-16T00:05:13Z
カタオモイ	Aimer	Daydream	https://i.scdn.co/image/ab67616d0000b27310f8c3e99ea5ca8bbebd9b5f	https://api.spotify.com/v1/tracks/6g93YtKKHU2H1qIqhLIL0Y	2019-06-16T00:04:14Z
白いカイト	My Little Lover	re:evergreen	https://i.scdn.co/image/ab67616d0000b27383806abd9d6eba1781a0d73f	https://api.spotify.com/v1/tracks/6c28nMZAhPL3iAdqjDj2yV	2019-06-16T00:02:51Z
Hello,Again~昔からある場所~	My Little Lover	evergreen	https://i.scdn.co/image/ab67616d0000b273a848606699dc0439a2c01e78	https://api.spotify.com/v1/tracks/4QXpGTmnWwftsbcSVhBeAm	2019-06-15T23:58:45Z
魔法って言っていいかな?	Ken Hirai	THE STILL LIFE	https://i.scdn.co/image/ab67616d0000b2730b0ed20b2ddd52ebe990994a	https://api.spotify.com/v1/tracks/0ute1561phyNGAZuPYziXZ	2019-06-15T23:55:17Z
瞳をとじて	Ken Hirai	SENTIMENTALovers	https://i.scdn.co/image/ab67616d0000b273b2816efdc5d40d069ddf38b3	https://api.spotify.com/v1/tracks/3PBsyDUyJNvQouc1zzD9Ei	2019-06-15T23:48:39Z
春の雨	HARUKATOMIYUKI	BEST 2012-2019	https://i.scdn.co/image/ab67616d0000b2731d8389a1b05f2d9df79a2962	https://api.spotify.com/v1/tracks/7nwTtEyHkwRo8kyDtTsocY	2019-06-15T23:00:22Z
オリオン座のむこう	Marumi Shiraishi	白石まるみコレクション	https://i.scdn.co/image/ab67616d0000b273982f39fa7f397608f12fa5fa	https://api.spotify.com/v1/tracks/35JmZQB8t9gshYd97fmQ0w	2019-06-15T17:27:12Z
エピゴウネ	Natsuko Nisshoku	瞼瞼	https://i.scdn.co/image/ab67616d0000b273501e915f47fa94e947a348da	https://api.spotify.com/v1/tracks/3a5bp2Rh1VEvEXjASdcZqw	2019-06-06T18:33:21Z
青と夏	Mrs. GREEN APPLE	青と夏	https://i.scdn.co/image/ab67616d0000b273544c990ccc4e0b0a1ad6bb3a	https://api.spotify.com/v1/tracks/0a3587n25Xhw098UeEbeJq	2019-06-06T18:31:56Z
憂、燦々	Creep Hyp	吹き零れる程のI、哀、愛	https://i.scdn.co/image/ab67616d0000b273b257fbc46c35af1fc48d2914	https://api.spotify.com/v1/tracks/3yJBEaVWZ5HmUp8nGtHbWt	2019-06-06T18:31:09Z
イト	Creep Hyp	泣きたくなるほど嬉しい日々に	https://i.scdn.co/image/ab67616d0000b27343c6295c890cc8e12f76fced	https://api.spotify.com/v1/tracks/0ELktpiH8U73B7lu249tMM	2019-06-06T18:30:51Z
ロマンスがありあまる	Gesu No Kiwami Otome	両成敗	https://i.scdn.co/image/ab67616d0000b273f8a4036d02f2af9b21bdc1f1	https://api.spotify.com/v1/tracks/6unPQ3WjSYWpKWjSVPA0KE	2019-06-06T18:30:33Z
キラーボール	Gesu No Kiwami Otome	踊れないなら、ゲスになってしまえよ	https://i.scdn.co/image/ab67616d0000b27372f2918bcc33c6bbff2a85e4	https://api.spotify.com/v1/tracks/37h243KthMuD126vppw3V2	2019-06-06T18:30:25Z
私以外私じゃないの	Gesu No Kiwami Otome	両成敗	https://i.scdn.co/image/ab67616d0000b273f8a4036d02f2af9b21bdc1f1	https://api.spotify.com/v1/tracks/3iKJWOQJtENE3kFWMXh8JM	2019-06-06T18:30:23Z
リリリピート	frederic	フレデリズム	https://i.scdn.co/image/ab67616d0000b273e2be5b195e579c68d2a2ba8a	https://api.spotify.com/v1/tracks/5bPUQrq6nhSis5yn4xHvnI	2019-06-06T18:30:11Z
オンリーワンダー	frederic	フレデリズム	https://i.scdn.co/image/ab67616d0000b273e2be5b195e579c68d2a2ba8a	https://api.spotify.com/v1/tracks/3HZ0BwTVMck7plmA4HbeFr	2019-06-06T18:30:03Z
オドループ	frederic	oddloop	https://i.scdn.co/image/ab67616d0000b27336e84f985ffe8e84b9155619	https://api.spotify.com/v1/tracks/70deSMfvYqELhxcTnOlvuW	2019-06-06T18:26:16Z
カワキヲアメク	美波	カワキヲアメク	https://i.scdn.co/image/ab67616d0000b273e192db03c0db78e0eead6114	https://api.spotify.com/v1/tracks/1gUAX2ImxDsB3YDcyxMXlB	2019-06-06T18:19:22Z
勘冴えて悔しいわ	ZUTOMAYO	勘冴えて悔しいわ	https://i.scdn.co/image/ab67616d0000b2736803284b6cd4ca00e1e4f6c9	https://api.spotify.com/v1/tracks/2pfu1oCILxjP2ijdX6PDuJ	2019-06-06T18:18:49Z
君はQueen	ぷにぷに電機	君はQueen	https://i.scdn.co/image/ab67616d0000b2736f3afa2c8c139354574e8e83	https://api.spotify.com/v1/tracks/1cr5cFqUzUPYVLM0s3xHkv	2019-06-06T18:18:35Z
SSW	Koresawa	コレカラー	https://i.scdn.co/image/ab67616d0000b273fdf943b612802750388cf214	https://api.spotify.com/v1/tracks/1pLWpoeGFxoyBB79ciwjAa	2019-06-06T18:14:25Z
たばこ	Koresawa	コレカラー	https://i.scdn.co/image/ab67616d0000b273fdf943b612802750388cf214	https://api.spotify.com/v1/tracks/6b0wum5uIKLGHC6TIRPYZW	2019-06-06T18:06:25Z
糸	Bank Band	沿志奏逢	https://i.scdn.co/image/ab67616d0000b273df25f70c8d48faa5cda0bc49	https://api.spotify.com/v1/tracks/3HUpfIdFGQ02XlDp1f2F8t	2019-06-06T17:45:09Z
若者のすべて	Bank Band	沿志奏逢 3	https://i.scdn.co/image/ab67616d0000b273f669b123c5e6b2a9c4f5c58d	https://api.spotify.com/v1/tracks/6pZGmXVbjcmlsBEOTeSvJ6	2019-06-06T17:41:26Z
うるわしきひと	Ikimonogakari	桜咲く街物語	https://i.scdn.co/image/ab67616d0000b273adf3eb65f33c2d3ddcb51496	https://api.spotify.com/v1/tracks/5bIx6aa8FPEIJYH1CQ30Lk	2019-06-06T17:39:08Z
悲しみよこんにちは	Yuki Saito	チャイム <リマスター盤>	https://i.scdn.co/image/ab67616d0000b273de2af65a58b44e6bb6a23301	https://api.spotify.com/v1/tracks/4PykuFIJt1YlG1mvyYr0kY	2019-06-06T14:40:03Z
Woman "Wの悲劇"より - 「Wの悲劇」より	Hiroko Yakushimaru	歌物語	https://i.scdn.co/image/ab67616d0000b27338ccb04e0a1095a8721e58a5	https://api.spotify.com/v1/tracks/0glhkyDlEGgulaoBRgujMQ	2019-06-06T14:23:10Z
どんなときも。	Noriyuki Makihara	君は誰と幸せなあくびをしますか。	https://i.scdn.co/image/ab67616d0000b273f8c4c8cd0000ffbef915c5a3	https://api.spotify.com/v1/tracks/4feDzcxtXRU8clyOluco5Y	2019-06-04T20:09:39Z
DIAMONDS (ダイアモンド)	PRINCESS PRINCESS	SINGLES 1987-1992	https://i.scdn.co/image/ab67616d0000b273d11a7e0bc2434babd2fdd5f2	https://api.spotify.com/v1/tracks/0pfjlc96u3vv2cJkXEnrPC	2019-06-04T19:52:02Z
Kazenotani No Naushika	Azumi Inoue	Ghibli Meikyoku Selection~Dear Ghibli	https://i.scdn.co/image/ab67616d0000b2735cd4df01dfb8e0e5bb3a6456	https://api.spotify.com/v1/tracks/2rpTuctbPiRIyuByHQI6hl	2019-06-02T14:10:52Z
ありがとう・・・	KOKIA	songbird	https://i.scdn.co/image/ab67616d0000b273bfd4c582c590d00c1b323bdc	https://api.spotify.com/v1/tracks/6g2lXLbL7QphgFyInLM5zW	2019-06-02T14:05:07Z
Catch You Catch Me	Shoko Nakagawa	しょこたん☆かばー×2 ~アニソンに愛を込めて!!~	https://i.scdn.co/image/ab67616d0000b27304c120ad90069ea3b76ff216	https://api.spotify.com/v1/tracks/27r8McrxP14RLP3N0eLpOD	2019-06-01T16:12:38Z
キミガタメ 2016	Suara	うたわれるもの 偽りの仮面 & 二人の白皇 歌集	https://i.scdn.co/image/ab67616d0000b27338c1193ae7b58747c66ea2ed	https://api.spotify.com/v1/tracks/2Gp7fQLSC6XEAwwV4aRSqc	2019-06-01T16:12:28Z
幸せにいちばん近い席	Noriko Sakai	Pure Collection	https://i.scdn.co/image/ab67616d0000b2736f2fd2e0f7b45c12f80cce7c	https://api.spotify.com/v1/tracks/5VIBSU4MaE8e8orLAr2IGi	2019-06-01T00:01:57Z
